lens1,lens2,coupling,z_l1,z_l2,z_fiber,total_length,spot_radius,output_angle,f1_eff,f2_eff,size_match,angle_match,method
36-688,48-668,0.020874162020102026,27.0,57.5,97.5,97.5,1.0090721626938493,46.343899671025596,45.029875979104844,15.003896479305935,0.7815100419065593,0.07515661823068304,paraxial
49-960,84-280,0.020856899489963512,27.0,62.625,185.625,185.625,5.20420452495781,13.300569220381679,29.189398605195183,50.03117480554016,0.06431770892321854,0.9124559875059539,paraxial
89-414,LA4663,0.020823401552246733,27.0,59.75,1316.3249999999998,1316.3249999999998,0.3687823697337106,51.285373929426974,20.841776200344974,836.7627600155953,0.9547267454124424,0.06137130073995481,paraxial
LA4006,LA4040,0.020811132146168275,27.0,429.0,1408.2,1408.2,1.3469381846724244,41.07314178112399,166.77058268513386,500.3117480554016,0.6120006983792275,0.0956833852572114,paraxial
19-519,LA4024,0.020808770981811997,27.0,87.5,90.5,90.5,5.0559609541612645,13.771519765630842,20.724863535961898,3.2735774136667493,0.06879399526356503,0.8511157774670647,paraxial
21-200,LA4024,0.020808770981811997,27.0,87.5,90.5,90.5,5.0559609541612645,13.771519765630842,20.724863535961898,3.2735774136667493,0.06879399526356503,0.8511157774670647,paraxial
72-488,LA4024,0.020808770981811997,27.0,87.5,90.5,90.5,5.0559609541612645,13.771519765630842,20.724863535961898,3.2735774136667493,0.06879399526356503,0.8511157774670647,paraxial
72-508,LA4024,0.020808770981811997,27.0,87.5,90.5,90.5,5.0559609541612645,13.771519765630842,20.724863535961898,3.2735774136667493,0.06879399526356503,0.8511157774670647,paraxial
LA4158,LA4236,0.02074979370349099,27.0,343.32500000000005,597.5250000000001,597.5250000000001,3.72941631830334,19.161828787167355,209.14522365093123,104.57261182546561,0.1328091680604032,0.4396210407388229,paraxial
84-281,LA4007,0.020746342892112097,37.0,105.625,326.375,326.375,0.6045958527617536,52.11245227823236,62.54351514222195,208.4177620034497,0.9821208580923114,0.05943870789333164,paraxial
48-280,LA4725,0.020739534564590923,57.0,309.88,436.6425,436.6425,0.8045216448388581,49.70125545893016,166.7342096027598,62.743567095279374,0.8930465279241792,0.06534579747489683,paraxial
LA4006,LA4716,0.02072676923845337,47.0,149.0,1091.95,1091.95,2.530677762267053,27.261402084654268,166.77058268513386,627.617536364664,0.268514875987297,0.2171980911677924,paraxial
36-680,LA4011,0.020720266025949553,37.0,84.0,648.275,648.275,0.3659804951853499,51.352461289217636,30.02597949979891,375.18834468858364,0.952485157691979,0.061211053342660256,paraxial
48-667,LA4011,0.020720266025949553,37.0,84.0,648.275,648.275,0.3659804951853499,51.352461289217636,30.02597949979891,375.18834468858364,0.952485157691979,0.061211053342660256,paraxial
48-028,LA4004,0.020720232927301664,37.0,89.44,278.915,278.915,2.2382764026765005,30.006491714911967,83.38529134256693,124.9415379549476,0.325211158815545,0.1792759106884528,paraxial
LA4038,LA4917,0.020713752467178003,67.0,971.6,998.3375000000001,998.3375000000001,4.632077632107087,6.128252056861557,375.18834468858364,12.548713419055874,0.08392112756713095,0.6945127365887126,paraxial
LA4014,LA4600,0.020713409750357296,27.0,685.15,850.3375000000001,850.3375000000001,5.179254892630251,10.200826560454482,625.2532860103493,83.65808946037248,0.06504512503395345,0.8960445167614882,paraxial
70-885,LA4765,0.02068792882030203,27.0,32.8,117.07500000000002,117.07500000000002,4.015999420443013,17.79042656475524,7.511041510246487,41.82904473018624,0.11413795793109113,0.5100111349680788,paraxial
48-280,LA4025,0.0206863478260659,47.0,299.88,802.28,802.28,2.046283244523062,32.054281651269704,166.7342096027598,333.5411653702677,0.3705068845277661,0.15710148259437082,paraxial
36-684,48-279,0.020686263671450048,27.0,65.5,352.885,352.885,1.5501068634180606,38.23753946708909,60.03377245841078,145.91061994360186,0.5272326471414602,0.11040087216207793,paraxial
36-684,48-666,0.02068360042678806,27.0,65.5,93.5,93.5,1.8373596780776071,34.48341080997404,60.03377245841078,10.002597652870623,0.4287330204582872,0.13574753394319694,paraxial
48-281,LA4016,0.020656505647334397,37.0,445.96000000000004,1322.76,1322.76,2.349120816492824,28.966682575818847,208.43594854463677,833.8529134256694,0.3021306178146464,0.1923777585399494,paraxial
48-028,LA4009,0.02064298464193309,27.0,229.44,406.34000000000003,406.34000000000003,1.0655877565629497,45.68558531956031,83.38529134256693,291.89398605195186,0.7510541297614883,0.07733818825704493,paraxial
LA4008,LA4745,0.020626945206542444,47.0,536.5,1763.375,1763.375,1.4821859006082014,39.25583011218945,250.06494132176562,627.617536364664,0.5540942049271954,0.1047475924661045,paraxial
84-284,LA4041,0.020609352824499647,47.0,198.25,1902.05,1902.05,0.3143691419955401,49.99402762619649,75.03766893771672,708.7295100588512,0.8979268707482578,0.06458268982150131,paraxial
84-281,LA4025,0.02059587561127013,37.0,77.5,579.9,579.9,0.9314236850782738,47.90931398644157,62.54351514222195,333.5411653702677,0.8240632123537757,0.07032544295955782,paraxial
49-964,LA4004,0.020573288700611172,37.0,110.0,243.2625,243.2625,0.7318520065978347,50.92367844876512,66.70823307405354,124.9415379549476,0.9300014314678393,0.062246200379989854,paraxial
84-279,LA4003,0.02056158549403195,27.0,52.5,125.6,125.6,4.389412292472626,16.23434540623204,37.51883446885836,29.098465899259995,0.09446404227235197,0.6124671739529877,paraxial
LA4027,LA4037,0.020543583473713798,47.0,780.65,1285.4499999999998,1285.4499999999998,0.35287704969973854,51.263244008179775,375.18834468858364,333.5411653702677,0.9410847463064306,0.06142429914955133,paraxial
49-963,LA4010,0.02053082077867803,27.0,128.0,479.9,479.9,0.9363011491195784,47.90693755057984,50.03117480554016,333.5411653702677,0.8213788068562609,0.07033242015569256,paraxial
LA4006,LA4009,0.020490896952447497,57.0,234.0,542.15,542.15,1.7215528764755397,36.10617485964732,166.77058268513386,291.89398605195186,0.4656550246978073,0.12381960626479414,paraxial
LA4004,LA4015,0.020481940498599374,47.0,236.47500000000002,982.125,982.125,1.5218178029272496,38.827004916413,124.9415379549476,703.2735477027401,0.5382440575925862,0.10707414110473826,paraxial
LA4006,LA4006,0.02047570854176923,47.0,224.0,401.0,401.0,1.7219001259061264,36.11506026506851,166.77058268513386,166.77058268513386,0.46553891385662555,0.12375868696670261,paraxial
48-026,LA4003,0.020469588288376597,67.0,150.13,223.23,223.23,4.238699453910375,4.063046770690495,33.35411653702677,29.098465899259995,0.10185070395423843,0.5655067792836089,paraxial
48-282,LA4013,0.020461224055670503,57.0,709.44,1011.34,1011.34,1.4933543707724155,39.25349457756665,333.52297882908067,500.3117480554016,0.5495770970310215,0.10476005754262474,paraxial
48-275,LA4023,0.020454106543467212,67.0,108.93,811.4300000000001,811.4300000000001,0.395919379962954,52.24263579352796,62.54351514222195,291.89398605195186,0.9731303924187891,0.05914284614256895,paraxial
LA4006,LA4013,0.020444841321629978,27.0,279.0,805.9,805.9,2.1525723530739733,31.092984626023927,166.77058268513386,500.3117480554016,0.3445473631935406,0.16696581303080404,paraxial
LA4030,LA4246,0.020440479396658384,67.0,1944.1,2953.7999999999997,2953.7999999999997,0.9135983362244977,48.37648995230263,1250.688437432569,418.29044730186246,0.8338734523442977,0.06897372363957589,paraxial
67-225,LA4032,0.020426915298094712,47.0,185.25,3312.3500000000004,3312.3500000000004,0.11065111866975497,30.008969193810724,125.06884374325686,2084.5413508582383,0.3206603820143893,0.17924631060797236,paraxial
84-281,LA4004,0.020365423676298174,27.0,67.5,256.975,256.975,1.9254496237931389,33.69021253766726,62.54351514222195,124.9415379549476,0.40294086385609906,0.1422148276364188,paraxial
48-028,LA4038,0.020355075623656408,37.0,239.44,1144.04,1144.04,0.2961841117174513,49.57060204334619,83.38529134256693,375.18834468858364,0.8718895438845073,0.06569071573860345,paraxial
45-695,84-882,0.02032098209421011,67.0,123.0,137.0,137.0,0.821169755253558,49.96127456541559,22.514937989552422,7.881593215364748,0.8842031823739717,0.06466739439077933,paraxial
19-519,LA4012,0.02029881745734732,67.0,127.5,754.4000000000001,754.4000000000001,3.7645027518346783,2.4402177183020197,20.724863535961898,416.8355240068994,0.1303278672117039,0.4382543070196712,paraxial
21-200,LA4012,0.02029881745734732,67.0,127.5,754.4000000000001,754.4000000000001,3.7645027518346783,2.4402177183020197,20.724863535961898,416.8355240068994,0.1303278672117039,0.4382543070196712,paraxial
72-488,LA4012,0.02029881745734732,67.0,127.5,754.4000000000001,754.4000000000001,3.7645027518346783,2.4402177183020197,20.724863535961898,416.8355240068994,0.1303278672117039,0.4382543070196712,paraxial
72-508,LA4012,0.02029881745734732,67.0,127.5,754.4000000000001,754.4000000000001,3.7645027518346783,2.4402177183020197,20.724863535961898,416.8355240068994,0.1303278672117039,0.4382543070196712,paraxial
48-280,LA4184,0.02029149359357144,37.0,439.88,881.355,881.355,0.16305419633578822,38.846351658177404,166.7342096027598,418.29044730186246,0.533770849302036,0.10696751487997158,paraxial
84-280,LA4013,0.020279144334691513,67.0,167.5,919.4000000000001,919.4000000000001,0.18439835356738798,41.4735747482073,50.03117480554016,500.3117480554016,0.6080410902264576,0.09384463299661595,paraxial
48-027,LA4008,0.02025133463222572,67.0,169.9,546.9,546.9,3.2168564357968354,22.379721210854374,41.68355240068995,250.06494132176562,0.1768085882179022,0.3222871845740924,paraxial
48-278,49-961,0.020245351441429228,47.0,237.68,322.18,322.18,1.2107995047403888,43.77634116322914,125.10521682563096,33.35411653702677,0.6763081218526186,0.08423129159776,paraxial
36-687,LA4025,0.020245013901438222,37.0,59.5,711.9,711.9,0.261230741850052,47.90829398724802,30.02597949979891,333.5411653702677,0.8099903658320854,0.07032843754161214,paraxial
36-688,48-024,0.02023874108749298,27.0,57.5,111.42,111.42,1.0251927604272157,46.80167804617452,45.029875979104844,20.841776200344974,0.7727636874300482,0.07369355904628608,paraxial
48-279,LA4782,0.02023187662191767,67.0,354.385,1362.385,1362.385,0.26539859805529964,48.16769711754849,145.91061994360186,418.29044730186246,0.8182543009735421,0.0695729813444727,paraxial
LA4042,LA4380,0.020224123613853822,27.0,59.5,263.9,263.9,1.4020333665541305,40.82908009792346,50.01298826435312,83.65808946037248,0.5876913026355596,0.09683072655933614,paraxial
36-685,LA4102,0.020216482935115226,27.0,71.5,400.53749999999997,400.53749999999997,1.950745417537466,33.516432286502514,70.0363701112814,167.31617892074496,0.395878150051658,0.14369339783320328,paraxial
48-277,LA4018,0.020201122913666544,67.0,273.545,2025.345,2025.345,0.5879650278739801,52.94080836108187,104.20888100172485,1667.523961439468,0.986954223641432,0.057593204595416336,paraxial
84-280,LA4236,0.020193351057292766,27.0,82.5,289.67500000000007,289.67500000000007,0.8993282942296463,48.90006232266498,50.03117480554016,104.57261182546561,0.8417198766965921,0.06750462912472514,paraxial
48-025,LA4924,0.020181300800244505,37.0,55.55,409.75,409.75,2.0888751964126318,31.981847832979692,25.00649413217656,146.40165655565187,0.3598293820206603,0.1578139083829055,paraxial
84-280,LA4016,0.02017201254897471,27.0,150.0,1026.8,1026.8,0.22054510283175416,45.104108581954726,50.03117480554016,833.8529134256694,0.7153553012409387,0.07934511113124518,paraxial
19-519,45-691,0.020152181085240126,27.0,87.5,109.0,109.0,4.9361789005371115,14.3855937131209,20.724863535961898,10.002597652870623,0.07269725294981584,0.7800039460053046,paraxial
21-200,45-691,0.020152181085240126,27.0,87.5,109.0,109.0,4.9361789005371115,14.3855937131209,20.724863535961898,10.002597652870623,0.07269725294981584,0.7800039460053046,paraxial
84-282,LA4924,0.020109894791077235,27.0,134.0,422.35,422.35,0.8153541311132957,50.31079197909232,41.68355240068995,146.40165655565187,0.8873040596478833,0.06377200521846046,paraxial
48-274,49-962,0.020109393282646285,27.0,114.09,218.09,218.09,0.4515419018495811,53.27237577199646,41.68355240068995,41.68355240068995,0.9948176011521316,0.05687851513065167,paraxial
48-280,84-284,0.02010034518708892,27.0,354.88,472.38,472.38,0.45936094393604504,53.327082281402525,166.7342096027598,75.03766893771672,0.9964133162319505,0.056761875373410826,paraxial
36-679,48-278,0.02009987910385933,27.0,39.5,342.68,342.68,1.8835605561838595,34.41447299748035,17.513639163117112,125.10521682563096,0.41496938222801777,0.13629192763371878,paraxial
LA4372,LA4966,0.020096915512421175,67.0,382.1,432.8125,432.8125,5.048595879305331,8.526890955591428,125.48713419055875,25.097426838111748,0.06902634700444817,0.8192326629259128,paraxial
84-281,LA4158,0.020085016449106412,37.0,105.625,421.95000000000005,421.95000000000005,0.6787765195939011,52.20935408891448,62.54351514222195,209.14522365093123,0.9543533330566839,0.059218273320551656,paraxial
48-281,LA4725,0.020081090769620585,57.0,372.21000000000004,498.9725,498.9725,1.0307028304839323,46.89436297159301,208.43594854463677,62.743567095279374,0.7697841110589444,0.07340254188792102,paraxial
84-280,LA4009,0.02003381614693681,27.0,105.0,413.15,413.15,0.9720044977181719,47.914809386909766,50.03117480554016,291.89398605195186,0.8017585050801355,0.07030931248486802,paraxial
LA4009,LA4855,0.02000836932432309,57.0,496.4,991.0875,991.0875,0.6251298941684087,52.88197738598558,291.89398605195186,250.9742683811175,0.9753655890921256,0.05772142026614999,paraxial
